,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_1,timespan_2,timespan_3,timespan_4,timespan_5,cost
1746,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9340
1747,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11020
1748,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,28336
1749,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9340
1750,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26176
1751,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10060
1752,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,22980
1753,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9340
1754,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1755,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22980
1756,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9340
1757,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1758,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,27060
1759,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27060
1760,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11020
1761,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26176
1762,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22980
1763,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,13715
1764,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1765,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9340
1766,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1767,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1768,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36610
1769,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,33610
1770,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13715
1771,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28336
1772,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,26176
1773,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9340
1774,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36610
1775,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11675
1776,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,24900
1777,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9340
1778,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1779,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,12635
1780,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,11020
1781,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12635
1782,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,27060
1783,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11675
1784,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1785,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10060
1786,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28336
1787,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9340
1788,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9340
1789,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,26176
1790,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,30856
1791,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9340
1792,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10060
1793,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10060
1794,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12635
1795,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10060
1796,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,9340
1797,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11020
1798,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10060
1799,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,28336
1800,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28336
1801,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27060
1802,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,28336
1803,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9340
1804,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11020
1805,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13715
1806,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9340
1807,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10060
1808,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22980
1809,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11020
1810,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,30856
1811,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24900
1812,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11020
1813,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10060
1814,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10060
1815,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,30856
1816,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9340
1817,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,9340
1818,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24900
1819,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13715
1820,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36610
1821,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31090
1822,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11020
1823,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,11020
1824,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9340
