,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_2,timespan_3,timespan_4,cost
1909,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
1910,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
1911,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
1912,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,76679
1913,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,70799
1914,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,89029
1915,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
1916,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
1917,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
1918,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
1919,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
1920,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
1921,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
1922,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,105199
1923,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
1924,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,89029
1925,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,105199
1926,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
1927,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,107105
1928,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
1929,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,41334
1930,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
1931,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,83609
1932,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
1933,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,48684
1934,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
1935,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,64817
1936,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
1937,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
1938,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
1939,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
1940,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
1941,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,48684
1942,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
1943,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
1944,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
1945,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,107105
1946,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
1947,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
1948,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,41334
1949,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,98285
1950,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
1951,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
1952,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
1953,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
1954,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
1955,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
1956,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
1957,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,45151
1958,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
1959,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,44694
1960,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
1961,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
1962,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,89029
1963,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,83609
1964,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,44694
1965,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
1966,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
1967,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
1968,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
1969,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
1970,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
1971,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,48931
1972,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
1973,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,105199
1974,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
1975,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
1976,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
1977,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
1978,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
1979,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
1980,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
1981,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,59777
1982,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
1983,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
1984,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,89029
1985,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
1986,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,59777
1987,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,76679
1988,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,76679
1989,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
1990,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
1991,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
1992,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
1993,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,64817
1994,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,48684
1995,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,53341
1996,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,70799
1997,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
1998,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
1999,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
2000,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,96379
2001,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
2002,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,64817
2003,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2004,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2005,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
2006,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2007,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2008,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,98285
2009,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2010,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
2011,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,53341
2012,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,89029
2013,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,45151
2014,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2015,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,83609
2016,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2017,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2018,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2019,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
2020,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2021,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,1,48684
2022,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
2023,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
2024,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,105199
2025,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2026,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2027,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,53341
2028,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
2029,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2030,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2031,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,98285
2032,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,98285
2033,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,98285
2034,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,48931
2035,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,41334
2036,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
2037,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,59777
2038,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,96379
2039,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2040,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2041,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,48684
2042,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2043,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2044,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2045,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,98285
2046,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
2047,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2048,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
2049,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,70697
2050,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2051,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2052,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2053,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,89029
2054,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2055,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2056,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
2057,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,59777
2058,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,59777
2059,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2060,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,59777
2061,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,76679
2062,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,53341
2063,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2064,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,83609
2065,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,41334
2066,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2067,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,76679
2068,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
2069,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2070,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,76679
2071,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2072,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2073,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2074,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
2075,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2076,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2077,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2078,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,41334
2079,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,96379
2080,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2081,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2082,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
2083,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2084,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2085,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2086,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2087,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,44694
2088,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,107105
2089,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2090,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
2091,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,83609
2092,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2093,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2094,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,83609
2095,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2096,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
2097,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2098,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,107105
2099,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2100,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2101,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
2102,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,59777
2103,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,98285
2104,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2105,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2106,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2107,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,64817
2108,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2109,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2110,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,41334
2111,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,59777
2112,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
2113,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,44694
2114,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,64817
2115,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2116,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2117,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,96379
2118,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2119,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
2120,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,89029
2121,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2122,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2123,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,83609
2124,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2125,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2126,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,41334
2127,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
2128,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,59777
2129,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,70697
2130,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2131,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2132,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,105199
2133,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,59777
2134,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,107105
2135,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,70799
2136,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,70697
2137,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,59777
2138,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2139,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2140,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,96379
2141,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,45151
2142,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,44694
2143,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,48684
2144,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,64817
2145,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,53341
2146,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,107105
2147,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,41334
2148,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
2149,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2150,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2151,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,41334
2152,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
2153,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2154,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,105199
2155,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,59777
2156,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,45151
2157,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,107105
2158,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,90725
2159,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,48684
2160,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2161,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2162,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,70799
2163,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2164,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,44694
2165,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2166,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,59777
2167,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,70697
2168,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,90725
2169,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,98285
2170,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,98285
2171,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2172,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
2173,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,70799
2174,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,45151
2175,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,44694
2176,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,45151
2177,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,70799
2178,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,90725
2179,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,41334
2180,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,90725
2181,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,53341
2182,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,105199
2183,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,53341
2184,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,45151
2185,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
2186,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2187,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,105199
2188,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,53341
2189,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,105199
2190,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,107105
2191,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,64817
2192,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,64817
2193,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,64817
2194,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,41334
2195,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,48931
2196,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,76679
2197,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,70697
2198,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,64817
2199,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,59777
2200,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,48931
2201,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,70697
2202,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,53341
2203,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,90725
2204,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,98285
2205,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,44694
2206,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,45151
2207,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,96379
2208,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,90725
2209,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,48684
2210,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,45151
2211,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,70799
2212,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,76679
2213,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,48931
2214,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,70697
2215,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
2216,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,83609
2217,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,96379
2218,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,105199
2219,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,98285
2220,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
2221,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,48931
2222,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,76679
2223,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,76679
