,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
1825,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
1826,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13732
1827,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1828,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15739
1829,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
1830,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11632
1831,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15739
1832,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1833,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12532
1834,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1835,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33719
1836,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1837,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1838,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1839,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1840,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1841,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1842,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1843,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1844,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
1845,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
1846,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
1847,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1848,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
1849,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
1850,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
1851,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
1852,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
1853,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1854,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1855,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33719
1856,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28619
1857,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1858,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17089
1859,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
1860,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
1861,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1862,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,31019
1863,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
1864,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1865,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
1866,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13732
1867,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35299
1868,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1869,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1870,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11632
1871,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1872,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
1873,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13732
1874,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1875,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1876,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1877,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33719
1878,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33719
1879,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1880,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1881,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38449
1882,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1883,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45618
1884,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11632
1885,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
1886,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12532
1887,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38718
1888,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1889,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12532
1890,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45618
1891,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
1892,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
1893,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38718
1894,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1895,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1896,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
1897,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
1898,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1899,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,35299
1900,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1901,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33719
1902,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
1903,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1904,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1905,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
1906,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1907,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
1908,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
1909,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,35299
1910,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11632
1911,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33719
1912,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1913,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1914,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1915,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1916,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1917,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1918,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1919,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
1920,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15739
1921,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1922,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
1923,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1924,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,45618
1925,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
1926,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
1927,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
1928,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41868
1929,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1930,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1931,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12532
1932,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13732
1933,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1934,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
1935,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
1936,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
1937,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
1938,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1939,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,1,0,38449
1940,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14539
1941,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
1942,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
1943,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
1944,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12532
1945,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1946,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,38449
1947,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
1948,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12532
1949,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11632
1950,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1951,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
1952,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,45618
1953,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
1954,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41868
1955,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1956,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
1957,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
1958,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17089
1959,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13732
1960,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
1961,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,31019
1962,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
1963,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17089
1964,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17089
1965,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12532
1966,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1967,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
1968,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12532
1969,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
1970,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38718
1971,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
1972,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11632
1973,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1974,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1975,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28619
1976,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1977,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
1978,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12532
1979,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11632
1980,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15739
1981,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13732
1982,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
1983,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
1984,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13732
1985,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38718
1986,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1987,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
1988,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
1989,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
1990,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
1991,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
1992,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
1993,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,38718
1994,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
1995,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,45618
1996,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
1997,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
1998,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
1999,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35299
2000,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
2001,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
2002,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31019
2003,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12532
2004,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,38718
2005,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
2006,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28619
2007,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
2008,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
2009,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
2010,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,11632
2011,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
2012,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13732
2013,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28619
2014,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
2015,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
2016,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
2017,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,13732
2018,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38718
2019,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
2020,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,35299
2021,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
2022,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
2023,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
2024,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33719
2025,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33719
2026,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17089
2027,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
2028,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,28619
2029,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
2030,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
2031,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12532
2032,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17089
2033,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38718
2034,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
2035,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
2036,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13732
2037,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33719
2038,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,45618
2039,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15739
2040,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17089
2041,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
2042,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32599
2043,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,31019
2044,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45618
2045,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41868
2046,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12532
2047,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38449
2048,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13732
2049,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11632
2050,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,31019
2051,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
2052,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,38449
2053,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17089
2054,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32599
2055,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12532
2056,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
2057,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
2058,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13732
2059,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
2060,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
2061,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
2062,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,11632
2063,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15739
2064,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,33719
2065,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11632
2066,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12532
2067,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15739
2068,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
2069,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
2070,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38718
2071,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
2072,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,28619
2073,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
2074,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
2075,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,35299
2076,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14539
2077,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13732
2078,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35299
2079,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
2080,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12532
2081,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11632
2082,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
2083,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
2084,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28619
2085,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17089
2086,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,12532
2087,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
2088,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38449
2089,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,31019
2090,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15739
2091,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
2092,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,12532
2093,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38718
2094,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12532
2095,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
2096,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14539
2097,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41868
2098,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11632
2099,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11632
2100,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13732
2101,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
2102,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11632
2103,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
2104,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12532
2105,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11632
2106,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,38718
2107,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
2108,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,1,0,0,32599
2109,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11632
2110,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,12532
2111,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32599
2112,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12532
2113,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,45618
2114,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41868
2115,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11632
2116,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13732
2117,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14539
2118,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,38718
2119,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17089
2120,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32599
2121,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,38449
2122,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11632
2123,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38449
2124,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,33719
2125,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,32599
