,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Beijing,startLocation_Shijiazhuang,startLocation_Taiyuan,startLocation_Tianjin,endLocation_Beijing,endLocation_Shijiazhuang,endLocation_Taiyuan,endLocation_Tianjin,timespan_2,timespan_3,timespan_4,timespan_5,cost
1822,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13911
1823,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,49787
1824,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,53927
1825,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52399
1826,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53927
1827,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22851
1828,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21051
1829,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16431
1830,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31077
1831,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,1,28737
1832,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
1833,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,49787
1834,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
1835,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,48079
1836,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52399
1837,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58787
1838,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
1839,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13911
1840,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22851
1841,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58787
1842,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16431
1843,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
1844,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14991
1845,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53927
1846,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,1,0,0,35419
1847,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
1848,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58787
1849,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
1850,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30019
1851,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
1852,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33777
1853,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
1854,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,35419
1855,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24831
1856,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
1857,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48079
1858,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
1859,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,28737
1860,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
1861,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14991
1862,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
1863,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
1864,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14991
1865,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32539
1866,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
1867,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53927
1868,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
1869,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49787
1870,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
1871,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
1872,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
1873,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22851
1874,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
1875,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13911
1876,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33777
1877,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
1878,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
1879,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
1880,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
1881,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33777
1882,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22851
1883,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22851
1884,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22851
1885,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14991
1886,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44479
1887,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31077
1888,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,35419
1889,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
1890,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33777
1891,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
1892,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30019
1893,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,33777
1894,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
1895,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,49787
1896,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
1897,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44479
1898,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
1899,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13911
1900,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
1901,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
1902,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
1903,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,24831
1904,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,1,0,0,0,14991
1905,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
1906,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
1907,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33777
1908,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
1909,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
1910,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
1911,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,33777
1912,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,49787
1913,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33777
1914,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
1915,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
1916,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,49787
1917,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
1918,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
1919,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48079
1920,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58787
1921,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28737
1922,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
1923,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
1924,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48079
1925,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28737
1926,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
1927,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52399
1928,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
1929,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28737
1930,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
1931,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13911
1932,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,22851
1933,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
1934,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28737
1935,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58787
1936,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
1937,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
1938,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
1939,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28737
1940,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
1941,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,33777
1942,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30019
1943,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52399
1944,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13911
1945,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32539
1946,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31077
1947,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
1948,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30019
1949,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48079
1950,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44479
1951,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16431
1952,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58787
1953,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,24831
1954,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,1,0,0,49787
1955,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
1956,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53927
1957,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,32539
1958,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24831
1959,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22851
1960,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,49787
1961,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
1962,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21051
1963,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22851
1964,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,24831
1965,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24831
1966,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24831
1967,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14991
1968,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28737
1969,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
1970,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
1971,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,33777
1972,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
1973,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33777
1974,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32539
1975,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32539
1976,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52399
1977,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13911
1978,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52399
1979,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28737
1980,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58787
1981,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,1,0,0,0,35419
1982,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22851
1983,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
1984,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52399
1985,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31077
1986,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14991
1987,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30019
1988,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33777
1989,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13911
1990,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,31077
1991,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24831
1992,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,53927
1993,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
1994,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,22851
1995,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44479
1996,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,58787
1997,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,0,1,48079
1998,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
1999,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2000,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28737
2001,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2002,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
2003,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52399
2004,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2005,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
2006,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
2007,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
2008,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58787
2009,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2010,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2011,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,49787
2012,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2013,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2014,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2015,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30019
2016,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2017,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
2018,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53927
2019,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,1,0,0,53927
2020,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31077
2021,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14991
2022,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,32539
2023,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2024,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52399
2025,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28737
2026,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,53927
2027,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13911
2028,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,1,0,0,35419
2029,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2030,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16431
2031,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,49787
2032,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2033,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,16431
2034,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31077
2035,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,1,0,0,33777
2036,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21051
2037,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48079
2038,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2039,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14991
2040,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2041,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52399
2042,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
2043,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13911
2044,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,1,0,0,0,22851
2045,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22851
2046,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,32539
2047,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,1,0,0,0,35419
2048,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16431
2049,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,32539
2050,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2051,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
2052,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31077
2053,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22851
2054,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13911
2055,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14991
2056,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52399
2057,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28737
2058,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24831
2059,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2060,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13911
2061,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21051
2062,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21051
2063,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30019
2064,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2065,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14991
2066,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48079
2067,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14991
2068,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44479
2069,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14991
2070,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,1,0,0,0,53927
2071,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2072,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53927
2073,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53927
2074,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16431
2075,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,30019
2076,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,28737
2077,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
2078,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52399
2079,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52399
2080,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31077
2081,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53927
2082,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21051
2083,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2084,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2085,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,32539
2086,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58787
2087,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53927
2088,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35419
2089,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,1,0,0,0,49787
2090,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30019
2091,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44479
2092,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,0,1,48079
2093,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28737
2094,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52399
2095,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22851
2096,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21051
2097,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13911
2098,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,49787
2099,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
2100,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13911
2101,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24831
2102,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24831
2103,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,32539
2104,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33777
2105,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28737
2106,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,35419
2107,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2108,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31077
2109,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,1,44479
2110,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14991
2111,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44479
2112,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,49787
2113,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13911
2114,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16431
2115,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52399
2116,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,1,0,0,0,32539
2117,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,35419
2118,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,16431
2119,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,13911
2120,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30019
2121,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,1,0,0,49787
2122,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24831
