,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Beijing,startLocation_Shijiazhuang,startLocation_Taiyuan,startLocation_Tianjin,endLocation_Beijing,endLocation_Shijiazhuang,endLocation_Taiyuan,endLocation_Tianjin,timespan_2,timespan_3,timespan_4,timespan_5,timespan_6,cost
1905,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,45073
1906,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20766
1907,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,43048
1908,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,72599
1909,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,74701
1910,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,74701
1911,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
1912,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,46798
1913,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,66599
1914,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
1915,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
1916,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61599
1917,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
1918,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
1919,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
1920,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
1921,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,45073
1922,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,34404
1923,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,74701
1924,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,46798
1925,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,49073
1926,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,46798
1927,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
1928,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
1929,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,74701
1930,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
1931,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,66599
1932,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,49073
1933,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61599
1934,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,43048
1935,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,61599
1936,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39798
1937,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,39798
1938,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
1939,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,41573
1940,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,68951
1941,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,74701
1942,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,39798
1943,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,81451
1944,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
1945,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,66599
1946,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,45073
1947,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
1948,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39798
1949,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,41573
1950,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22766
1951,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
1952,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,68951
1953,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,49073
1954,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
1955,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
1956,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,49073
1957,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
1958,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
1959,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,61599
1960,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43048
1961,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
1962,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,66599
1963,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,72599
1964,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
1965,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
1966,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20766
1967,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,66599
1968,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,34404
1969,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,41573
1970,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,41573
1971,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39798
1972,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,81451
1973,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19266
1974,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,74701
1975,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31654
1976,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
1977,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,81451
1978,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19266
1979,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,20766
1980,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20766
1981,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,45073
1982,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,74701
1983,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,72599
1984,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
1985,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
1986,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,41573
1987,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31654
1988,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,39798
1989,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
1990,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,39798
1991,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
1992,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,72599
1993,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,81451
1994,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,43048
1995,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,39798
1996,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49073
1997,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,49073
1998,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29154
1999,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,46798
2000,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,43048
2001,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2002,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2003,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2004,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2005,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
2006,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2007,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2008,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2009,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,81451
2010,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,45073
2011,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,34404
2012,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
2013,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,34404
2014,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20766
2015,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39798
2016,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,41573
2017,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2018,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,81451
2019,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22766
2020,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20766
2021,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,45073
2022,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2023,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,43048
2024,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,74701
2025,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
2026,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,68951
2027,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,45073
2028,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,66599
2029,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
2030,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2031,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2032,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,31654
2033,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,66599
2034,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,46798
2035,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43048
2036,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2037,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61599
2038,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2039,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,68951
2040,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22766
2041,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66599
2042,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,68951
2043,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31654
2044,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22766
2045,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,46798
2046,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
2047,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22766
2048,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29154
2049,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2050,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19266
2051,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45073
2052,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,29154
2053,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,41573
2054,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2055,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,81451
2056,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20766
2057,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,74701
2058,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,72599
2059,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68951
2060,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,66599
2061,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,74701
2062,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2063,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,41573
2064,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,31654
2065,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,68951
2066,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,34404
2067,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,19266
2068,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22766
2069,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31654
2070,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
2071,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2072,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,74701
2073,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29154
2074,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2075,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,31654
2076,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,81451
2077,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,43048
2078,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29154
2079,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,34404
2080,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,46798
2081,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22766
2082,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,72599
2083,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31654
2084,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29154
2085,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41573
2086,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,66599
2087,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,49073
2088,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2089,3,249.51407691799224,164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,41573
2090,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,66599
2091,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,66599
2092,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2093,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
2094,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,49073
2095,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,46798
2096,1,413.7816180343131,322,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,81451
2097,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,34404
2098,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2099,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,66599
2100,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,20766
2101,3,238.62308745286492,157,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,39798
2102,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,61599
2103,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,66599
2104,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
2105,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2106,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,74701
2107,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,39798
2108,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,66599
2109,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,22766
2110,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43048
2111,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22766
2112,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,20766
2113,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,34404
2114,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,61599
2115,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31654
2116,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41573
2117,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
2118,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45073
2119,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20766
2120,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22766
2121,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29154
2122,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2123,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,72599
2124,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
2125,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,68951
2126,1,115.9264829993114,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22766
2127,3,413.7816180343131,272,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,68951
2128,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20766
2129,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,41573
2130,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,61599
2131,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
2132,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,22766
2133,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,43048
2134,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,74701
2135,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,66599
2136,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,46798
2137,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,34404
2138,2,175.76892590155305,125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31654
2139,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,49073
2140,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,72599
2141,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,66599
2142,2,175.76892590155305,125,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,31654
2143,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,43048
2144,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,61599
2145,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29154
2146,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20766
2147,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,61599
2148,3,413.7816180343131,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,68951
2149,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
2150,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2151,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,46798
2152,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,66599
2153,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,74701
2154,2,369.5257904633235,263,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,66599
2155,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,72599
2156,3,175.76892590155305,115,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29154
2157,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61599
2158,1,249.51407691799224,194,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49073
2159,2,249.51407691799224,178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,45073
2160,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22766
2161,1,369.5257904633235,287,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,72599
2162,2,249.51407691799224,178,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,45073
2163,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,22766
2164,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34404
2165,3,175.76892590155305,115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29154
2166,2,115.9264829993114,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20766
2167,2,413.7816180343131,295,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,74701
2168,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,81451
2169,2,238.62308745286492,170,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,43048
2170,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,74701
2171,2,115.9264829993114,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,20766
2172,1,238.62308745286492,185,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,46798
2173,3,115.9264829993114,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19266
2174,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2175,2,369.5257904633235,263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,66599
2176,3,115.9264829993114,76,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,19266
2177,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,41573
2178,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,72599
2179,1,369.5257904633235,287,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,72599
2180,2,238.62308745286492,170,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43048
2181,1,238.62308745286492,185,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,46798
2182,1,175.76892590155305,136,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34404
2183,1,413.7816180343131,322,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,81451
2184,3,369.5257904633235,243,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,61599
2185,3,238.62308745286492,157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,39798
2186,1,115.9264829993114,90,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22766
2187,3,369.5257904633235,243,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,61599
2188,3,249.51407691799224,164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41573
2189,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,74701
2190,1,249.51407691799224,194,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,49073
2191,2,413.7816180343131,295,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,74701
2192,1,175.76892590155305,136,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,34404
