,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
706,20,1.0,67.0,8696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7,5,20,19,0.0,0.0,0.0,0.0,1.0,150.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1308.0,1.0,0.0,110.0,1418.0,0.0,2.0,0.0,0.0,1418,0,0,1418,1.0,0.0,2,0,3,1,1.0,5,0.0,1,1.0,0.0,20,2.0,2.0,558.0,0.0,0.0,0.0,208,110,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
707,60,1.0,67.0,13142,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,1.0,6,5,20,20,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,688.0,1.0,0.0,176.0,864.0,0.0,2.0,0.0,0.0,872,899,0,1771,1.0,0.0,2,1,3,1,1.0,6,0.0,0,0.0,0.0,20,2.0,2.0,600.0,0.0,0.0,0.0,0,96,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
708,60,1.0,68.0,8998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,17,17,0.0,0.0,0.0,0.0,1.0,120.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,527.0,1.0,0.0,255.0,782.0,0.0,2.0,0.0,0.0,782,870,0,1652,0.0,0.0,2,1,3,1,1.0,6,0.0,0,0.0,0.0,17,2.0,2.0,532.0,0.0,0.0,0.0,0,70,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
709,60,1.0,75.0,12192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,17,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,663.0,1.0,0.0,265.0,928.0,0.0,2.0,0.0,0.0,928,895,0,1823,1.0,0.0,2,1,3,1,1.0,6,0.0,0,0.0,0.0,17,2.0,2.0,626.0,0.0,0.0,0.0,192,36,0,0,0,0,0.0,1.0,2.0,4500,5,9,0.0,0.0
710,20,1.0,67.0,12250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,5,6,39,39,0.0,0.0,2.0,2.0,1.0,180.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,781.0,1.0,0.0,83.0,864.0,0.0,2.0,0.0,0.0,1174,0,0,1174,1.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,0.0,39,0.0,2.0,528.0,0.0,0.0,0.0,211,0,280,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
711,20,1.0,67.0,9216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,5,6,42,42,0.0,0.0,2.0,2.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,294.0,1.0,0.0,782.0,1076.0,0.0,0.0,0.0,0.0,1076,0,0,1076,0.0,0.0,1,1,3,1,0.0,5,0.0,1,4.0,1.0,32,0.0,2.0,576.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,9,9,0.0,2.0
712,20,1.0,40.0,14330,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,5,6,42,16,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5.0,596.0,180.0,864.0,0.0,0.0,0.0,0.0,1558,0,0,1558,1.0,0.0,2,0,2,1,0.0,5,1.0,0,0.0,0.0,42,1.0,2.0,440.0,0.0,0.0,0.0,140,0,239,0,227,0,0.0,1.0,0.0,0,8,9,0.0,0.0
713,60,1.0,67.0,10400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,16,16,0.0,0.0,0.0,0.0,1.0,227.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1257.0,1257.0,0.0,2.0,0.0,0.0,1290,871,0,2161,0.0,0.0,2,1,3,1,1.0,8,0.0,1,1.0,0.0,16,2.0,2.0,570.0,0.0,0.0,0.0,0,84,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
714,60,1.0,67.0,9720,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,1.0,9,5,16,15,0.0,0.0,0.0,0.0,1.0,134.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1194.0,1.0,0.0,163.0,1357.0,0.0,2.0,0.0,0.0,1366,581,0,1947,1.0,0.0,2,1,3,1,1.0,7,0.0,1,1.0,2.0,16,1.0,3.0,725.0,0.0,0.0,0.0,168,116,0,0,0,0,0.0,1.0,0.0,0,1,9,0.0,0.0
715,20,1.0,67.0,14860,0.0,0.0,2.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,8,5,15,14,1.0,0.0,0.0,0.0,1.0,240.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1538.0,1.0,0.0,240.0,1778.0,0.0,2.0,0.0,0.0,1786,0,0,1786,1.0,0.0,2,0,3,1,1.0,6,0.0,1,2.0,0.0,15,2.0,3.0,715.0,0.0,0.0,0.0,182,35,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
716,60,1.0,41.0,10905,0.0,0.0,2.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,14,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1129.0,1129.0,0.0,2.0,0.0,0.0,1129,1198,0,2327,0.0,0.0,2,1,4,1,1.0,9,0.0,1,2.0,2.0,14,2.0,2.0,596.0,0.0,0.0,0.0,0,57,0,0,0,0,0.0,1.0,0.0,0,8,9,0.0,0.0
717,60,1.0,96.0,11690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,8,5,18,17,0.0,0.0,0.0,0.0,1.0,192.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,850.0,850.0,0.0,2.0,0.0,0.0,886,878,0,1764,0.0,0.0,2,1,3,1,1.0,7,0.0,1,1.0,0.0,18,0.0,2.0,560.0,0.0,0.0,0.0,120,29,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
718,120,2.0,67.0,4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,6,5,13,13,0.0,0.0,0.0,0.0,1.0,205.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,662.0,1.0,0.0,186.0,848.0,0.0,2.0,0.0,0.0,848,0,0,848,1.0,0.0,1,0,1,1,1.0,3,0.0,0,0.0,0.0,13,2.0,2.0,420.0,0.0,0.0,0.0,140,0,0,0,0,0,0.0,1.0,0.0,0,2,9,0.0,0.0
719,90,2.0,83.0,10126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,3.0,4.0,6,5,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1593.0,0.0,162.0,83.0,1838.0,0.0,2.0,0.0,0.0,1838,0,0,1838,2.0,0.0,2,0,2,2,0.0,8,0.0,0,0.0,0.0,19,0.0,3.0,721.0,0.0,0.0,0.0,160,67,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,2.0
720,20,1.0,75.0,9750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7,5,13,13,0.0,0.0,0.0,0.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,24.0,1.0,0.0,1421.0,1445.0,0.0,2.0,0.0,0.0,1445,0,0,1445,0.0,0.0,2,0,3,1,1.0,6,0.0,0,0.0,0.0,13,0.0,2.0,470.0,0.0,0.0,0.0,0,35,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
721,20,1.0,85.0,11058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,7,6,10,10,0.0,0.0,0.0,0.0,2.0,212.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,56.0,1.0,0.0,1508.0,1564.0,0.0,2.0,0.0,0.0,1564,0,0,1564,0.0,0.0,2,0,3,1,1.0,6,0.0,0,0.0,0.0,10,2.0,3.0,814.0,0.0,0.0,0.0,0,24,0,0,0,0,0.0,1.0,0.0,0,2,9,0.0,0.0
722,20,1.0,74.0,9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,24.0,1.0,0.0,1327.0,1351.0,0.0,2.0,0.0,0.0,1361,0,0,1361,0.0,0.0,2,0,3,1,1.0,6,0.0,0,0.0,0.0,10,2.0,2.0,610.0,0.0,0.0,0.0,0,50,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
723,20,1.0,75.0,9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,5,5,51,51,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,1.0,0.0,483.0,1092.0,0.0,0.0,0.0,0.0,1092,0,0,1092,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,0.0,51,0.0,1.0,264.0,0.0,0.0,0.0,259,0,0,0,161,0,0.0,0.0,0.0,0,4,9,1.0,2.0
724,85,1.0,64.0,12102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,5,5,41,41,0.0,0.0,2.0,3.0,1.0,222.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,456.0,1.0,0.0,0.0,456.0,0.0,2.0,0.0,0.0,1033,0,0,1033,0.0,1.0,1,0,3,1,0.0,6,0.0,0,0.0,2.0,41,2.0,2.0,504.0,2.0,0.0,0.0,224,0,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,3.0
725,20,1.0,65.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,6,6,41,41,1.0,0.0,2.0,3.0,1.0,84.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1033.0,1.0,0.0,94.0,1127.0,0.0,0.0,0.0,0.0,1127,0,0,1127,0.0,1.0,1,1,3,1,0.0,6,0.0,1,3.0,1.0,26,0.0,2.0,480.0,0.0,0.0,0.0,0,0,138,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
726,80,1.0,67.0,9638,0.0,0.0,1.0,0.0,0.0,3.0,0.0,16.0,1.0,0.0,0.0,2.0,6,6,40,40,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,368.0,2.0,120.0,541.0,1029.0,0.0,0.0,0.0,0.0,1117,0,0,1117,1.0,0.0,1,0,3,1,0.0,6,0.0,1,4.0,0.0,40,2.0,2.0,542.0,0.0,0.0,0.0,292,0,0,0,0,0,0.0,1.0,0.0,0,11,9,0.0,0.0
727,60,1.0,72.0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,6,7,41,16,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,288.0,1.0,0.0,396.0,684.0,0.0,0.0,0.0,0.0,684,714,0,1398,0.0,0.0,1,1,3,1,0.0,6,0.0,1,1.0,0.0,41,1.0,2.0,440.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,9,0.0,0.0
728,20,1.0,123.0,47007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,5,7,58,21,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820,0,0,3820,,,3,1,5,1,2.0,11,0.0,2,2.0,0.0,58,0.0,2.0,624.0,0.0,0.0,0.0,0,372,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
729,90,1.0,65.0,6012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,3.0,0.0,4,5,62,62,0.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,0.0,6,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,5.0
730,90,1.0,74.0,6845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,4,5,62,62,0.0,0.0,6.0,8.0,3.0,58.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1152,0,0,1152,0.0,0.0,2,0,2,2,0.0,6,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
731,190,1.0,56.0,6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,0.0,4,5,62,62,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,784.0,1.0,0.0,0.0,784.0,0.0,0.0,1.0,3.0,784,0,0,784,1.0,0.0,1,0,2,1,0.0,4,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,0.0,112,0,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
732,50,1.0,60.0,12180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,5,7,79,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,585.0,585.0,0.0,1.0,0.0,2.0,585,468,0,1053,0.0,0.0,1,1,2,1,2.0,5,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,42,0,0,0,0,0,0.0,1.0,0.0,0,1,9,0.0,3.0
733,50,1.0,57.0,8050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,5,8,70,24,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,929,208,0,1137,0.0,0.0,1,1,4,1,0.0,8,2.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
734,20,1.0,68.0,9520,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,4,5,64,64,0.0,0.0,4.0,4.0,2.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,767.0,1.0,0.0,144.0,911.0,0.0,0.0,0.0,0.0,930,0,0,930,0.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,0.0,64,2.0,1.0,286.0,0.0,0.0,0.0,134,0,0,0,0,0,0.0,0.0,1.0,3000,5,9,0.0,0.0
735,80,1.0,62.0,7692,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,2.0,4,6,63,63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,416.0,416.0,0.0,1.0,0.0,1.0,1204,0,0,1204,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,4.0,63,0.0,1.0,312.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,11,9,0.0,2.0
736,30,1.0,67.0,5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,4,7,94,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,224.0,1.0,0.0,725.0,949.0,0.0,0.0,0.0,0.0,949,343,0,1292,0.0,0.0,1,1,3,1,1.0,6,0.0,0,0.0,1.0,94,0.0,1.0,205.0,0.0,0.0,1.0,0,0,183,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
737,30,1.0,60.0,7290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,7,8,96,67,0.0,0.0,6.0,8.0,1.0,174.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1228.0,1228.0,0.0,2.0,0.0,0.0,1424,0,0,1424,0.0,0.0,2,0,2,1,0.0,7,0.0,1,2.0,0.0,96,0.0,1.0,312.0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
738,90,1.0,64.0,7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,5.0,6,7,87,67,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,281.0,2.0,679.0,0.0,960.0,0.0,2.0,0.0,0.0,960,960,0,1920,2.0,0.0,2,2,4,2,0.0,10,0.0,2,2.0,1.0,87,0.0,2.0,480.0,0.0,0.0,0.0,248,0,121,0,0,0,0.0,1.0,0.0,0,7,9,0.0,2.0
739,70,1.0,66.0,8969,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,6,6,91,67,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,379.0,1.0,0.0,265.0,644.0,0.0,2.0,0.0,0.0,672,644,0,1316,1.0,0.0,1,0,2,1,0.0,6,0.0,1,2.0,1.0,16,0.0,1.0,369.0,0.0,0.0,2.0,0,0,0,0,192,0,0.0,0.0,0.0,0,7,9,0.0,0.0
740,50,1.0,63.0,15564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,6,6,103,22,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,676.0,676.0,0.0,2.0,0.0,0.0,676,588,0,1264,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,1.0,23,0.0,2.0,400.0,0.0,0.0,0.0,424,0,0,0,0,0,0.0,1.0,2.0,400,1,9,0.0,0.0
741,70,1.0,54.0,7609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1.0,8,9,92,20,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,406.0,1.0,0.0,392.0,798.0,0.0,2.0,0.0,0.0,798,714,0,1512,1.0,0.0,2,0,3,1,1.0,7,0.0,1,2.0,1.0,92,0.0,1.0,180.0,0.0,0.0,2.0,85,16,41,0,0,0,0.0,2.0,0.0,0,6,9,0.0,0.0
742,70,1.0,67.0,9650,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1.0,6,3,94,67,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,784.0,784.0,0.0,0.0,0.0,0.0,819,784,0,1603,0.0,0.0,1,0,4,1,0.0,7,0.0,1,2.0,0.0,37,0.0,2.0,599.0,0.0,0.0,0.0,0,217,0,0,0,0,0.0,1.0,0.0,0,6,9,0.0,0.0
743,50,1.0,67.0,11700,0.0,2.0,1.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,3.0,5,6,80,22,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,606.0,1.0,0.0,336.0,942.0,0.0,2.0,0.0,0.0,1265,673,0,1938,0.0,0.0,2,0,4,1,1.0,7,1.0,1,2.0,1.0,80,0.0,1.0,240.0,0.0,0.0,0.0,0,40,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
744,50,1.0,67.0,9260,0.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,5,4,79,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,884.0,884.0,0.0,0.0,0.0,2.0,932,442,0,1374,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,1.0,79,0.0,1.0,225.0,0.0,0.0,0.0,64,0,0,0,100,0,0.0,1.0,0.0,0,3,9,0.0,0.0
745,20,1.0,79.0,7801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6,5,66,66,1.0,0.0,6.0,3.0,1.0,88.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,591.0,1091.0,0.0,3.0,1.0,1.0,1091,0,0,1091,0.0,1.0,1,0,2,1,0.0,5,0.0,1,1.0,0.0,66,1.0,1.0,344.0,0.0,0.0,0.0,66,105,0,0,221,0,0.0,0.0,0.0,0,5,9,0.0,0.0
746,70,1.0,100.0,9670,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,1.0,8,6,82,67,0.0,0.0,7.0,10.0,2.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,210.0,1.0,0.0,398.0,608.0,0.0,0.0,0.0,0.0,983,890,0,1873,0.0,0.0,1,1,4,1,0.0,9,0.0,2,2.0,1.0,82,1.0,2.0,786.0,2.0,0.0,0.0,0,0,207,0,0,0,0.0,1.0,0.0,0,6,9,0.0,4.0
747,50,1.0,70.0,12392,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,7,9,67,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,435.0,1.0,0.0,397.0,832.0,0.0,2.0,0.0,0.0,1218,943,0,2161,1.0,0.0,2,1,3,1,1.0,8,0.0,2,1.0,0.0,23,1.0,2.0,506.0,0.0,0.0,0.0,0,96,0,0,0,0,0.0,1.0,0.0,0,4,9,0.0,0.0
748,20,1.0,56.0,26073,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,5,5,61,61,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1116.0,1.0,0.0,782.0,1898.0,0.0,2.0,0.0,1.0,1898,0,0,1898,0.0,0.0,2,1,3,1,0.0,7,0.0,2,1.0,0.0,61,0.0,2.0,484.0,0.0,0.0,0.0,0,51,224,0,0,0,0.0,0.0,0.0,0,4,9,0.0,0.0
749,160,2.0,24.0,1879,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,2.0,1.0,6,6,37,37,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,366.0,1.0,0.0,150.0,516.0,0.0,0.0,0.0,0.0,516,516,0,1032,0.0,0.0,1,0,2,1,0.0,5,0.0,1,1.0,1.0,37,0.0,2.0,462.0,0.0,0.0,0.0,213,0,0,0,0,0,0.0,2.0,0.0,0,12,9,0.0,0.0
750,30,2.0,50.0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,6,8,91,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,299.0,4.0,40.0,555.0,894.0,0.0,0.0,0.0,0.0,919,0,0,919,1.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,1.0,91,0.0,1.0,195.0,0.0,0.0,2.0,0,0,116,0,0,0,0.0,0.0,0.0,0,7,9,0.0,0.0
751,50,2.0,60.0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,3.0,6,8,77,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,720.0,720.0,0.0,1.0,0.0,0.0,760,330,0,1090,0.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,1.0,77,0.0,1.0,240.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
752,50,2.0,58.0,8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,3.0,5,7,87,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,780.0,780.0,0.0,1.0,0.0,1.0,780,420,0,1200,0.0,0.0,1,0,4,1,0.0,7,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,0.0,0,0,96,0,0,0,0.0,1.0,0.0,0,7,9,0.0,0.0
753,80,2.0,75.0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,5,5,50,50,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,257.0,1.0,0.0,367.0,624.0,0.0,2.0,0.0,0.0,1092,564,0,1656,0.0,0.0,1,1,3,1,0.0,7,3.0,1,3.0,0.0,50,0.0,1.0,288.0,0.0,0.0,0.0,0,180,0,0,100,0,0.0,0.0,0.0,0,7,9,0.0,0.0
754,30,2.0,60.0,7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,5,7,87,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,520.0,520.0,0.0,0.0,0.0,1.0,912,0,0,912,0.0,0.0,1,0,2,1,0.0,5,0.0,0,0.0,1.0,83,2.0,1.0,360.0,0.0,0.0,0.0,0,90,0,0,0,0,0.0,1.0,0.0,0,5,9,0.0,0.0
755,50,2.0,75.0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,3.0,5,5,59,59,0.0,0.0,6.0,8.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,1.0,0.0,821.0,1151.0,0.0,1.0,0.0,1.0,1151,804,0,1955,0.0,0.0,2,0,4,1,0.0,7,0.0,0,0.0,0.0,59,1.0,1.0,356.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,9,0.0,0.0
